,id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
330695,1203.5336,Raminder Samra Singh,"Raminder Singh Samra, Harvey B. Richer, Jeremy S. Heyl, Ryan
  Goldsbury, Karun G. Thanjavur, Gordon A. Walker, Kristin A. Woodley","Proper Motions and Internal Dynamics in the Core of the Globular Cluster
  M71","5 pages, 4 figures, accepted for publication in Astrophysical Journal
  Letters",,10.1088/2041-8205/751/1/L12,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We have used Gemini North together with the NIRI-ALTAIR adaptive optics
imager in the H and K bands to explore the core of the Galactic globular
cluster M71 (NGC 6838). We obtained proper motions for 217 stars and have
resolved its internal proper motion dispersion. Using a 3.8 year baseline, the
proper motion dispersion in the core is found to be 179 +/- 17 microarcsec/yr.
We find no evidence of anisotropy in the motions and no radial variation in the
proper motions with respect to distance from the cluster center. We also set an
upper limit on any central black hole to be ~150 Msun at 90% confidence level.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:00 GMT'}]",2012-05-08,"[['Samra', 'Raminder Singh', ''], ['Richer', 'Harvey B.', ''], ['Heyl', 'Jeremy S.', ''], ['Goldsbury', 'Ryan', ''], ['Thanjavur', 'Karun G.', ''], ['Walker', 'Gordon A.', ''], ['Woodley', 'Kristin A.', '']]"
330696,1203.5337,Rene Fassbender,"R. Fassbender, R. Suhada, A. Nastasi","AGN triggering in the infall regions of distant X-ray luminous galaxy
  clusters at 0.9 < z <~ 1.6","18 pages, 7 color figures, accepted for publication in Advances in
  Astronomy for the special issue 'Seeking for the Leading Actor on the Cosmic
  Stage: Galaxies versus Supermassive Black Holes'","Advances in Astronomy, Volume 2012 (2012), Article ID 138380, 15
  pages",10.1155/2012/138380,,astro-ph.CO,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Observational constraints on the average radial distribution profile of AGN
in distant galaxy clusters can provide important clues on the triggering
mechanisms of AGN activity in dense environments and are essential for a
completeness evaluation of cluster selection techniques in the X-ray and
mm-wavebands. The aim of this work is a statistical study with XMM-Newton of
the presence and distribution of X-ray AGN in the large-scale structure
environments of 22 X-ray luminous galaxy clusters in the redshift range 0.9 < z
\lesssim 1.6 compiled by the XMM-Newton Distant Cluster Project (XDCP). To this
end, the X-ray point source lists from detections in the soft-band (0.35-2.4
keV) and full-band (0.3-7.5 keV) were stacked in cluster-centric coordinates
and compared to average background number counts extracted from three
independent control fields in the same observations. A significant full-band
(soft-band) excess of \sim78 (67) X-ray point sources is found in the cluster
fields within an angular distance of 8' (4Mpc) at a statistical confidence
level of 4.0 sigma (4.2 sigma), corresponding to an average number of detected
excess AGN per cluster environment of 3.5\pm0.9 (3.0\pm0.7). The data point
towards a rising radial profile in the cluster region (r<1Mpc) of predominantly
low-luminosity AGN with an average detected excess of about one point source
per system, with a tentative preferred occurrence along the main cluster
elongation axis. A second statistically significant overdensity of brighter
soft-band detected AGN is found at cluster-centric distances of 4'-6' (2-3Mpc),
corresponding to about three times the average cluster radius R200 of the
systems. If confirmed, these results would support the idea of two different
physical triggering mechanisms of X-ray AGN activity in dependence of the
radially changing large-scale structure environment of the distant clusters.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:01 GMT'}]",2012-07-24,"[['Fassbender', 'R.', ''], ['Suhada', 'R.', ''], ['Nastasi', 'A.', '']]"
330697,1203.5338,Teake Nutma,Teake Nutma,Polycritical Gravities,Version to be published,"Phys. Rev. D 85, 124040 (2012)",10.1103/PhysRevD.85.124040,AEI-2012-030,hep-th,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We present higher-derivative gravities that propagate an arbitrary number of
gravitons of different mass on (A)dS backgrounds. These theories have multiple
critical points, at which the masses degenerate and the graviton energies are
non-negative. For six derivatives and higher there are critical points with
positive energy.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:02 GMT'}, {'version': 'v2', 'created': 'Wed, 13 Jun 2012 10:50:10 GMT'}]",2012-06-20,"[['Nutma', 'Teake', '']]"
330698,1203.5339,Raul Angulo,"R. E. Angulo, V. Springel, S. D. M. White, S. Cole, A. Jenkins, C. M.
  Baugh, C. S. Frenk",The journey of QSO haloes from z=6 to the present,"10 pages, 6 figures. Replaced with version published in MNRAS",,10.1111/j.1365-2966.2012.21783.x,,astro-ph.CO astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We apply a recently developed scaling technique to the Millennium-XXL, one of
the largest cosmological N-body simulations carried out to date 3x10^11
particles within a cube of volume ~70Gpc^3). This allows us to investigate the
cosmological parameter dependence of the mass and evolution of haloes in the
extreme high-mass tail of the z=6 distribution. We assume these objects to be
likely hosts for the population of rare but ultraluminous high-redshift quasars
discovered by the Sloan Digital Sky Survey. Haloes with a similar abundance to
these quasars have a median mass of 9x10^12 Msun in the currently preferred
cosmology, but do not evolve into equally extreme objects at z=0. Rather, their
descendants span the full range conventionally assigned to present-day
clusters, 6x10^13 to 2.5x10^15 Msun for this same cosmology. The masses both at
z=6 and at z=0 shift up or down by factors exceeding two if cosmological
parameters are pushed to the boundaries of the range discussed in published
interpretations of data from the WMAP satellite. The main factor determining
the future growth of a high-mass z=6 halo is the mean overdensity of its
environment on scales of 7 to 14 Mpc, and descendant masses can be predicted 6
to 8 times more accurately if this density is known than if it is not. All
these features are not unique to extreme high-z haloes, but are generic to
hierarchical growth. Finally, we find that extreme haloes at z=6 typically
acquired about half of their total mass in the preceding 100 Myr, implying very
large recent accretion rates which may be related to the large black hole
masses and high luminosities of the SDSS quasars.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:03 GMT'}, {'version': 'v2', 'created': 'Wed, 25 Sep 2013 09:48:43 GMT'}]",2015-06-04,"[['Angulo', 'R. E.', ''], ['Springel', 'V.', ''], ['White', 'S. D. M.', ''], ['Cole', 'S.', ''], ['Jenkins', 'A.', ''], ['Baugh', 'C. M.', ''], ['Frenk', 'C. S.', '']]"
330699,1203.534,Enrico Bertuzzo Dr,Enrico Bertuzzo and Claudia Frugiuele,Fitting Neutrino Physics with a U(1)_R Lepton Number,"19 pages, 3 figures; v2: references added, constraints updated,
  overall conclusions unchanged",,10.1007/JHEP05(2012)100,,hep-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We study neutrino physics in the context of a supersymmetric model where a
continuous R-symmetry is identified with the total Lepton Number and one
sneutrino can thus play the role of the down type Higgs. We show that
R-breaking effects communicated to the visible sector by Anomaly Mediation can
reproduce neutrino masses and mixing solely via radiative contributions,
without requiring any additional degree of freedom. In particular, a relatively
large reactor angle (as recently observed by the Daya Bay collaboration) can be
accommodated in ample regions of the parameter space. On the contrary, if the
R-breaking is communicated to the visible sector by gravitational effects at
the Planck scale, additional particles are necessary to accommodate neutrino
data.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:07 GMT'}, {'version': 'v2', 'created': 'Tue, 3 Apr 2012 19:19:12 GMT'}]",2012-05-28,"[['Bertuzzo', 'Enrico', ''], ['Frugiuele', 'Claudia', '']]"
330700,1203.5341,Craig Roberts,Craig D. Roberts,Strong QCD and Dyson-Schwinger Equations,"91 pages. Notes based on 5 lectures to the conference on
  ""Dyson-Schwinger Equations & Fa\`a di Bruno Hopf Algebras in Physics and
  Combinatorics (DSFdB2011)"", Institut de Recherche Math\'ematique Avanc\'ee,
  l'Universite de Strasbourg et CNRS, Strasbourg, France, 27.06-01.07/2011. To
  appear in ""IRMA Lectures in Mathematics & Theoretical Physics,"" published by
  the European Mathematical Society (EMS)",,,,nucl-th hep-lat hep-ph nucl-ex,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The real-world properties of quantum chromodynamics (QCD) - the
strongly-interacting piece of the Standard Model - are dominated by two
emergent phenomena: confinement; namely, the theory's elementary
degrees-of-freedom - quarks and gluons - have never been detected in isolation;
and dynamical chiral symmetry breaking (DCSB), which is a remarkably effective
mass generating mechanism, responsible for the mass of more than 98% of visible
matter in the Universe. These phenomena are not apparent in the formulae that
define QCD, yet they play a principal role in determining Nature's observable
characteristics. Much remains to be learnt before confinement can properly be
understood. On the other hand,the last decade has seen important progress in
the use of relativistic quantum field theory, so that we can now explain the
origin of DCSB and are beginning to demonstrate its far-reaching consequences.
Dyson-Schwinger equations have played a critical role in these advances. These
lecture notes provide an introduction to Dyson-Schwinger equations (DSEs), QCD
and hadron physics, and illustrate the use of DSEs to predict phenomena that
are truly observable.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:10 GMT'}]",2012-03-27,"[['Roberts', 'Craig D.', '']]"
330701,1203.5342,Christian Wagner,"Christian Wagner, Licia Verde, Raul Jimenez","Effects of the neutrino mass splitting on the non-linear matter power
  spectrum","5 pages, 5 figures, submitted to ApJL","ApJ Letters (2012) 752, 31",10.1088/2041-8205/752/2/L31,,astro-ph.CO hep-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We have performed cosmological N-body simulations which include the effect of
the masses of the individual neutrino species. The simulations were aimed at
studying the effect of different neutrino hierarchies on the matter power
spectrum. Compared to the linear theory predictions, we find that
non-linearities enhance the effect of hierarchy on the matter power spectrum at
mildly non-linear scales. The difference between the different hierarchies is
about 0.5% for a sum of neutrino masses of 0.1eV. Albeit this is a small
effect, it is potentially measurable from upcoming surveys. In combination with
neutrinoless double-beta decay experiments, this opens up the possibility of
using the sky to determine if neutrinos are Majorana or Dirac fermions.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:25 GMT'}]",2015-06-04,"[['Wagner', 'Christian', ''], ['Verde', 'Licia', ''], ['Jimenez', 'Raul', '']]"
330702,1203.5343,Stefano Carignano,Stefano Carignano and Michael Buballa,Two-dimensional chiral crystals in the NJL model,"12 pages, 6 figures. v2: added figure, small modifications, matches
  published version",,10.1103/PhysRevD.86.074018,,hep-ph nucl-th,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We investigate the phase structure of the Nambu--Jona-Lasinio model at zero
temperature, allowing for a two-dimensional spatial dependence of the chiral
condensate. Applying the mean-field approximation, we consider various periodic
structures with rectangular and hexagonal geometries, and minimize the
corresponding free energy. We find that these two-dimensional chiral crystals
are favored over homogeneous phases in a certain window in the region where the
phase transition would take place when the analysis was restricted to
homogeneous condensates. It turns out, however, that in this regime they are
disfavored against a phase with a one-dimensional modulation of the chiral
condensate. On the other hand, we find that square and hexagonal lattices
eventually get favored at higher chemical potentials. Although stretching the
limits of the model to some extent, this would support predictions from
quarkyonic-matter studies.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:00:27 GMT'}, {'version': 'v2', 'created': 'Wed, 31 Oct 2012 18:08:59 GMT'}]",2015-06-04,"[['Carignano', 'Stefano', ''], ['Buballa', 'Michael', '']]"
330703,1203.5344,Valery Lobanov,"Valery E. Lobanov, Olga V. Borovkova, Yaroslav V. Kartashov, Boris A.
  Malomed, and Lluis Torner","Stable bright and vortex solitons in photonic crystal fibers with
  inhomogeneous defocusing nonlinearity","3 pages, 3 figures, to appear in Optics Letters","Optics Letters 37, 1799 (2012)",,,physics.optics nlin.PS,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We predict that a photonic crystal fiber whose strands are filled with a
defocusing nonlinear medium can support stable bright and also vortex solitons
if the strength of the defocusing nonlinearity grows toward the periphery of
the fiber. The domains of soliton existence depend on the transverse growth
rate of the filling nonlinearity and nonlinearity of the core. Remarkably,
solitons exist even when the core material is linear.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:11:15 GMT'}]",2012-05-21,"[['Lobanov', 'Valery E.', ''], ['Borovkova', 'Olga V.', ''], ['Kartashov', 'Yaroslav V.', ''], ['Malomed', 'Boris A.', ''], ['Torner', 'Lluis', '']]"
330704,1203.5345,Joseph Conlon G,Joseph G. Conlon and Arash Fahim,"Strong Convergence to the Homogenized Limit of Parabolic Equations with
  Random Coefficients",46 pages,,,,math.AP,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  This paper is concerned with the study of solutions to discrete parabolic
equations in divergence form with random coefficients, and their convergence to
solutions of a homogenized equation. It has previously been shown that if the
random environment is translational invariant and ergodic, then solutions of
the random equation converge under diffusive scaling to solutions of a
homogenized parabolic PDE. In this paper point-wise estimates are obtained on
the difference between the averaged solution to the random equation and the
solution to the homogenized equation for certain random environments which are
strongly mixing.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:14:05 GMT'}]",2012-03-27,"[['Conlon', 'Joseph G.', ''], ['Fahim', 'Arash', '']]"
330705,1203.5346,Tatiana Xifara,"Chris Sherlock, Tatiana Xifara, Sandra Telfer and Mike Begon",A coupled hidden Markov model for disease interactions,"25 pages, 2 figures, To appear in Journal of the Royal Statistical
  Society: Series C","Journal of the Royal Statistical Society: Series C, 62 (2013)",,,stat.AP stat.ME,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  To investigate interactions between parasite species in a host, a population
of field voles was studied longitudinally, with presence or absence of six
different parasites measured repeatedly. Although trapping sessions were
regular, a different set of voles was caught at each session leading to
incomplete profiles for all subjects. We use a discrete-time hidden Markov
model for each disease with transition probabilities dependent on covariates
via a set of logistic regressions. For each disease the hidden states for each
of the other diseases at a given time point form part of the covariate set for
the Markov transition probabilities from that time point. This allows us to
gauge the influence of each parasite species on the transition probabilities
for each of the other parasite species. Inference is performed via a Gibbs
sampler, which cycles through each of the diseases, first using an adaptive
Metropolis-Hastings step to sample from the conditional posterior of the
covariate parameters for that particular disease given the hidden states for
all other diseases and then sampling from the hidden states for that disease
given the parameters. We find evidence for interactions between several pairs
of parasites and of an acquired immune response for two of the parasites.
","[{'version': 'v1', 'created': 'Thu, 22 Mar 2012 16:00:10 GMT'}, {'version': 'v2', 'created': 'Sun, 27 Jan 2013 13:37:25 GMT'}]",2013-01-29,"[['Sherlock', 'Chris', ''], ['Xifara', 'Tatiana', ''], ['Telfer', 'Sandra', ''], ['Begon', 'Mike', '']]"
330706,1203.5347,David Sedarsky,"David Sedarsky, S. Idlahcen, J-B. Blaisot, C. Roz\'e",Planar velocity analysis of diesel spray shadow images,"International Symposium on Multiphase flow and Transport Phenomena
  April 22-25, 2012, Agadir, Morocco",,,,physics.flu-dyn physics.optics,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The focus of this work is to demonstrate how spatially resolved image
information from diesel fuel injection events can be obtained using a
forward-scatter imaging geometry, and used to calculate the velocities of
liquid structures on the periphery of the spray. In order to obtain accurate
velocities directly from individual diesel spray structures, those features
need to be spatially resolved in the measurement. The distributed structures
measured in a direct shadowgraphy arrangement cannot be reliably analyzed for
this kind of velocity information. However, by utilizing an intense collimated
light source and adding imaging optics which modify the signal collection,
spatially resolved optical information can be retrieved from spray edge regions
within a chosen object plane. This work discusses a set of measurements where a
diesel spray is illuminated in rapid succession by two ultrafast laser pulses
generated by a mode-locked Ti-Sapphire oscillator seeding a matched pair of
regenerative amplifiers. Light from the object plane, located at the center of
the spray, is directed by a set of imaging optics to the detection plane, where
it forms a shadow image on the face of a frame-transfer CCD. In this
configuration the depth-of-field of the imaging optics limit detected light,
effectively increasing the efficiency of signal collection within the object
plane and suppressing out-of-focus contributions. Time-correlated images are
collected in this manner and analyzed to obtain object plane velocity data for
in-focus edge features of the spray.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:20:24 GMT'}]",2012-03-27,"[['Sedarsky', 'David', ''], ['Idlahcen', 'S.', ''], ['Blaisot', 'J-B.', ''], ['Rozé', 'C.', '']]"
330707,1203.5348,Manuela Cerdeiro,Manuela Ana Cerdeiro and Elias Gabriel Minian,A new approach to Whitehead's asphericity question,"9 pages, 5 figures",,,,math.AT,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We investigate Whitehead's asphericity question from a new perspective, using
results and techniques of the homotopy theory of finite topological spaces. We
also introduce a method of reduction to investigate asphericity based on the
interaction between the combinatorics and the topology of finite spaces.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:25:49 GMT'}]",2012-03-27,"[['Cerdeiro', 'Manuela Ana', ''], ['Minian', 'Elias Gabriel', '']]"
330708,1203.5349,Lucia G.  Menezo,"Lucia G. Menezo, Valentin Puente, Jose-Angel Gregorio",LOCKE Detailed Specification Tables,3 pages,,,,cs.AR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  This document shows the detailed specification of LOCKE coherence protocol
for each cache controller, using a table-based technique. This representation
provides clear, concise visual information yet includes sufficient detail
(e.g., transient states) arguably lacking in the traditional, graphical form of
state diagrams.
","[{'version': 'v1', 'created': 'Thu, 22 Mar 2012 10:48:33 GMT'}]",2012-03-27,"[['Menezo', 'Lucia G.', ''], ['Puente', 'Valentin', ''], ['Gregorio', 'Jose-Angel', '']]"
330709,1203.535,Franti\v{s}ek Polach,Frantisek Polach,Public-Key Cryptography Based on Modular Lattices,,,,,cs.CR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We present an approach to generalization of practical Identity-Based
Encryption scheme of Boneh and Franklin. In particular we show how the protocol
could be used on finite modular lattices and as a special case on vector spaces
over finite field. The original proof of security for this protocol does not
hold in this general algebraic structure, thus this is still a work in
progress.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:37:49 GMT'}]",2012-03-27,"[['Polach', 'Frantisek', '']]"
330710,1203.5351,Bruno Gon\c{c}alves,"Nicola Perra, Bruno Gon\c{c}alves, Romualdo Pastor-Satorras,
  Alessandro Vespignani",Activity driven modeling of time varying networks,"10 pages, 4 figures","Nature Scientific Reports 2, 469 (2012)",10.1038/srep00469,,physics.soc-ph cond-mat.stat-mech cs.SI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Network modeling plays a critical role in identifying statistical
regularities and structural principles common to many systems. The large
majority of recent modeling approaches are connectivity driven. The structural
patterns of the network are at the basis of the mechanisms ruling the network
formation. Connectivity driven models necessarily provide a time-aggregated
representation that may fail to describe the instantaneous and fluctuating
dynamics of many networks. We address this challenge by defining the activity
potential, a time invariant function characterizing the agents' interactions
and constructing an activity driven model capable of encoding the instantaneous
time description of the network dynamics. The model provides an explanation of
structural features such as the presence of hubs, which simply originate from
the heterogeneous activity of agents. Within this framework, highly dynamical
networks can be described analytically, allowing a quantitative discussion of
the biases induced by the time-aggregated representations in the analysis of
dynamical processes.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:44:29 GMT'}, {'version': 'v2', 'created': 'Fri, 8 Jun 2012 18:49:53 GMT'}, {'version': 'v3', 'created': 'Mon, 11 Jun 2012 19:14:08 GMT'}, {'version': 'v4', 'created': 'Tue, 26 Jun 2012 14:58:33 GMT'}]",2012-06-27,"[['Perra', 'Nicola', ''], ['Gonçalves', 'Bruno', ''], ['Pastor-Satorras', 'Romualdo', ''], ['Vespignani', 'Alessandro', '']]"
330711,1203.5352,Mario Garcia-Armas,Mario Garcia-Armas,Finite group actions on curves of genus zero,10 pages,"Journal of Algebra 394 (2013), 173-181",,,math.AG math.GR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We classify, up to conjugacy, the finite (constant) subgroups G of adjoint
absolutely simple algebraic groups of type $A_1$ over an arbitrary field $k$ of
characteristic not 2.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:47:59 GMT'}, {'version': 'v2', 'created': 'Tue, 13 Aug 2013 22:20:57 GMT'}]",2013-08-15,"[['Garcia-Armas', 'Mario', '']]"
330712,1203.5353,Jeffrey Shallit,"Galina Jiraskova, Jeffrey Shallit",The state complexity of star-complement-star,,,,,cs.FL,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We resolve an open question by determining matching (asymptotic) upper and
lower bounds on the state complexity of the operation that sends a language L
to (c(L*))*, where c() denotes complement.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:50:45 GMT'}]",2012-03-27,"[['Jiraskova', 'Galina', ''], ['Shallit', 'Jeffrey', '']]"
330713,1203.5354,Daniel Grieger,"Daniel Grieger, Christoph Piefke, Oleg E. Peil and Frank Lechermann","Approaching finite-temperature phase diagrams of strongly correlated
  materials: a case study for V2O3","12 pages, 15 figures, new data added","Phys. Rev. B 86, 155121 (2012)",10.1103/PhysRevB.86.155121,,cond-mat.mtrl-sci cond-mat.str-el,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Examining phase stabilities and phase equilibria in strongly correlated
materials asks for a next level in the many-body extensions to the
local-density approximation (LDA) beyond mainly spectroscopic assessments. Here
we put the charge-self-consistent LDA+dynamical mean-field theory (DMFT)
methodology based on projected local orbitals for the LDA+DMFT interface and a
tailored pseudopotential framework into action in order to address such
thermodynamics of realistic strongly correlated systems. Namely a case study
for the electronic phase diagram of the well-known prototype Mott-phenomena
system V$_2$O$_3$ at higher temperatures is presented. We are able to describe
the first-order metal-to-insulator transitions with negative pressure and
temperature from the self-consistent computation of the correlated total energy
in line with experimental findings.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 20:55:12 GMT'}, {'version': 'v2', 'created': 'Mon, 23 Jul 2012 16:47:54 GMT'}]",2013-04-26,"[['Grieger', 'Daniel', ''], ['Piefke', 'Christoph', ''], ['Peil', 'Oleg E.', ''], ['Lechermann', 'Frank', '']]"
330714,1203.5355,Carlos A. R. Herdeiro,"Fl\'avio S. Coelho, Carlos Herdeiro, Marco O. P. Sampaio","Radiation from a D-dimensional collision of shock waves: a remarkably
  simple fit formula","3 pages, 3 figures, Accepted in Physical Review Letters",,10.1103/PhysRevLett.108.181102,,hep-th gr-qc hep-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Recently, in arXiv:1105.2298 [hep-th], we have estimated the energy radiated
in the head-on collision of two equal D-dimensional Aichelburg-Sexl shock
waves, for even D, by solving perturbatively, to first order, the Einstein
equations in the future of the collision. Here, we report on the solution for
the odd D case. After finding the wave forms, we extract the estimated radiated
energy for D=5,7,9 and 11 and unveil a remarkably simple pattern, given the
complexity of the framework: (for all D) the estimated fraction of radiated
energy matches the analytic expression 1/2-1/D, within the numerical error
(less than 0.1%). Both this fit and the apparent horizon bound converge to 1/2
as D goes to infinity.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 21:00:01 GMT'}]",2015-06-04,"[['Coelho', 'Flávio S.', ''], ['Herdeiro', 'Carlos', ''], ['Sampaio', 'Marco O. P.', '']]"
330715,1203.5356,Jarrad Pond,"Jarrad W. T. Pond, Csaba Palotai, Travis Gabriel, Donald G.
  Korycansky, Joseph Harrington, and Noemi Rebeli",Numerical Modeling of the 2009 Impact Event on Jupiter,"8 pages, 7 figures","2012, ApJ, 745, 113",10.1088/0004-637X/745/2/113,,astro-ph.EP,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We have investigated the 2009 July impact event on Jupiter using the ZEUS-MP
2 three-dimensional hydrodynamics code. We studied the impact itself and the
following plume development. Eight impactors were considered: 0.5 km and 1 km
porous (\rho = 1.760 g cm^{-3}) and non-porous (\rho = 2.700 g cm^{-3}) basalt
impactors, and 0.5 km and 1 km porous (\rho = 0.600 g cm^{-3}) and non-porous
\rho = 0.917 g cm^{-3}) ice impactors. The simulations consisted of these
bolides colliding with Jupiter at an incident angle of \theta = 69 degrees from
the vertical and with an impact velocity of v = 61.4 km s^{-1}. Our simulations
show the development of relatively larger, faster plumes created after impacts
involving 1 km diameter bodies. Comparing simulations of the 2009 event with
simulations of the Shoemaker-Levy 9 events reveals a difference in plume
development, with the higher incident angle of the 2009 impact leading to a
shallower terminal depth and a smaller and slower plume. We also studied the
amount of dynamical chaos present in the simulations conducted at the 2009
incident angle. Compared to the chaos of the SL9 simulations, where \theta is
approximately 45 degrees, we find no significant difference in chaos at the
higher 2009 incident angle.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 21:11:11 GMT'}]",2012-03-27,"[['Pond', 'Jarrad W. T.', ''], ['Palotai', 'Csaba', ''], ['Gabriel', 'Travis', ''], ['Korycansky', 'Donald G.', ''], ['Harrington', 'Joseph', ''], ['Rebeli', 'Noemi', '']]"
330716,1203.5357,"Robert B\""ucker","Robert B\""ucker, Ulrich Hohenester, Tarik Berrada, Sandrine van Frank,
  Aur\'elien Perrin, Stephanie Manz, Thomas Betz, Julian Grond, Thorsten
  Schumm, J\""org Schmiedmayer",Dynamics of parametric matter wave amplification,"10 pages, 8 figures","Phys. Rev. A 86, 013638 (2012)",10.1103/PhysRevA.86.013638,,cond-mat.quant-gas quant-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We develop a model for parametric amplification, based on a density matrix
approach, which naturally accounts for the peculiarities arising for matter
waves: significant depletion and explicit time-dependence of the source state
population, long interaction times, and spatial dynamics of the amplified
modes. We apply our model to explain the details in an experimental study on
twin-atom beam emission from a one-dimensional degenerate Bose gas.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 21:20:01 GMT'}, {'version': 'v2', 'created': 'Fri, 25 May 2012 16:43:14 GMT'}, {'version': 'v3', 'created': 'Wed, 26 Sep 2012 15:28:02 GMT'}]",2012-09-27,"[['Bücker', 'Robert', ''], ['Hohenester', 'Ulrich', ''], ['Berrada', 'Tarik', ''], ['van Frank', 'Sandrine', ''], ['Perrin', 'Aurélien', ''], ['Manz', 'Stephanie', ''], ['Betz', 'Thomas', ''], ['Grond', 'Julian', ''], ['Schumm', 'Thorsten', ''], ['Schmiedmayer', 'Jörg', '']]"
330717,1203.5358,Yves Guiraud,"St\'ephane Gaussent, Yves Guiraud, Philippe Malbos",Coherent presentations of Artin monoids,,Compositio Mathematica 151 (2014) 957-998,10.1112/S0010437X14007842,,math.CT math.AT math.KT math.RT,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We compute coherent presentations of Artin monoids, that is presentations by
generators, relations, and relations between the relations. For that, we use
methods of higher-dimensional rewriting that extend Squier's and Knuth-Bendix's
completions into a homotopical completion-reduction, applied to Artin's and
Garside's presentations. The main result of the paper states that the so-called
Tits-Zamolodchikov 3-cells extend Artin's presentation into a coherent
presentation. As a byproduct, we give a new constructive proof of a theorem of
Deligne on the actions of an Artin monoid on a category.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 21:24:17 GMT'}, {'version': 'v2', 'created': 'Wed, 13 Mar 2013 23:46:46 GMT'}, {'version': 'v3', 'created': 'Mon, 7 Jul 2014 13:33:29 GMT'}, {'version': 'v4', 'created': 'Fri, 22 May 2015 15:17:58 GMT'}]",2015-05-27,"[['Gaussent', 'Stéphane', ''], ['Guiraud', 'Yves', ''], ['Malbos', 'Philippe', '']]"
